SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,3)-(14,61)",1.2458936660131315e-08,8,1,6,19,14,17,0
"(14,24)-(14,26)",0.07305907201953232,7,29,13,1,8,14,0
"(14,37)-(14,47)",1.3489498587430666e-12,29,2,43,1,10,7,0
"(14,37)-(14,49)",0.0013697948816115968,43,29,25,2,1,24,0
"(16,12)-(28,35)",3.354188322646223e-05,26,40,11,37,8,1,0
"(16,15)-(28,35)",5.150317061719534e-07,26,11,40,37,1,22,0
"(17,3)-(28,35)",0.3609151113778353,26,11,8,40,21,37,0
"(28,3)-(28,13)",8.646323132292799e-11,10,1,4,17,29,2,0
"(28,3)-(28,35)",0.0001649274850024085,17,3,26,1,33,10,0
"(30,48)-(30,54)",3.3889985136492113e-22,29,1,2,32,21,7,0
"(30,48)-(30,77)",99.78954792022705,28,27,21,19,14,43,14
