SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(20,5)-(29,52)",3.7741027772426605,21,11,26,8,12,41,0
"(20,11)-(26,46)",30.07563352584839,26,11,1,40,46,37,0
"(20,13)-(26,46)",0.0038721540477126837,26,11,37,21,1,42,0
"(21,7)-(26,46)",0.02372447634115815,11,20,36,12,1,30,0
"(21,25)-(21,26)",58.22838544845581,49,16,5,2,15,12,0
"(28,5)-(29,52)",0.10403279447928071,21,30,36,11,41,3,0
"(28,16)-(28,24)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(28,16)-(28,59)",0.024205207591876388,36,3,14,28,13,41,0
"(28,25)-(28,59)",99.96022582054138,14,3,2,13,19,15,3
"(28,26)-(28,42)",2.912229346563322e-08,1,4,24,2,6,12,0
"(28,27)-(28,39)",3.872452241521593e-16,1,10,4,24,2,29,0
"(28,40)-(28,41)",1.118691684426354e-09,1,4,10,35,3,7,0
"(29,19)-(29,33)",3.2831633234309265e-05,1,4,2,10,31,24,0
"(29,19)-(29,45)",0.5779210478067398,14,15,6,30,49,2,0
"(29,34)-(29,35)",6.948465210775079e-16,1,4,29,10,2,24,0
"(29,41)-(29,45)",8.710618164264883e-10,29,1,45,2,7,43,0
