SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(25,52)",45.14060020446777,21,11,36,8,26,12,0
"(22,11)-(22,44)",4.7559921495868296e-11,26,17,1,2,10,3,0
"(22,13)-(22,44)",1.299531926512998e-07,33,26,3,1,27,17,0
"(22,17)-(22,44)",85.37582159042358,11,20,26,12,1,2,0
"(22,36)-(22,44)",0.0008549435733584687,2,45,1,17,14,7,0
"(23,5)-(25,52)",2.016666998325145e-10,30,36,11,16,26,13,0
"(23,16)-(23,18)",99.9804675579071,5,16,4,35,10,1,16
"(25,19)-(25,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(25,19)-(25,45)",0.5551833193749189,2,1,49,30,16,14,0
"(25,34)-(25,35)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(25,36)-(25,40)",1.369867685951931e-06,2,14,1,12,15,18,0
