SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.00020400050289026694,8,3,30,28,1,14,0
"(3,13)-(3,14)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,13)-(3,16)",0.3652255982160568,6,2,8,1,14,43,0
"(4,3)-(4,69)",4.386649932186515e-08,6,14,28,3,8,19,0
"(4,9)-(4,12)",0.00010879009550990304,15,12,16,9,2,14,0
"(4,43)-(4,49)",3.2988818924814534e-11,1,29,2,10,9,12,0
"(4,43)-(4,56)",1.943054050990156e-09,9,14,15,2,1,25,0
"(4,50)-(4,56)",2.981925888434489e-05,12,1,2,39,8,9,0
"(4,51)-(4,52)",9.313116038356384e-05,1,2,33,8,27,22,0
"(6,22)-(6,55)",77.79490947723389,8,2,28,33,30,3,8
"(6,29)-(6,37)",1.5333434607186286e-16,10,1,33,43,17,8,0
"(6,33)-(6,37)",99.97493624687195,15,11,7,16,1,5,0
"(6,41)-(6,47)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(6,41)-(6,55)",3.787457014681195e-07,6,8,2,3,48,43,0
"(6,48)-(6,55)",12.67872303724289,2,12,14,8,1,15,0
"(6,49)-(6,51)",38.679781556129456,1,2,20,4,8,33,0
