SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(2,47)",94.60871815681458,26,11,1,33,3,42,0
"(2,20)-(2,47)",1.948268711566925,8,33,2,26,17,30,0
"(2,35)-(2,47)",0.001376432555844076,17,1,33,26,2,10,0
"(5,15)-(5,16)",6.671879715369755e-09,2,10,1,33,29,17,0
"(5,15)-(5,18)",0.3652255982160568,6,2,8,1,14,43,0
"(5,60)-(5,66)",2.1833418319822107e-10,1,2,29,10,12,4,0
"(5,60)-(5,73)",2.856548504681644e-09,14,9,15,2,1,10,0
"(5,67)-(5,73)",1.4144310966912599e-05,12,2,1,8,9,39,0
"(5,68)-(5,69)",0.008493787026964128,1,2,33,8,29,21,0
"(7,22)-(7,28)",1.1382155155215686e-16,1,29,2,8,33,10,0
"(7,22)-(7,49)",68.59900951385498,8,2,6,14,3,24,0
"(7,29)-(7,49)",66.0163938999176,8,6,2,47,33,1,0
"(7,30)-(7,45)",0.3276931354776025,33,8,2,1,42,9,0
"(7,31)-(7,37)",1.231351642871914e-06,1,29,2,10,33,4,0
