SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(30,59)",13.198632001876831,40,37,8,11,22,1,0
"(19,18)-(19,21)",2.6233570871170286e-09,2,9,29,1,12,4,0
"(19,18)-(19,49)",1.8235585486081618e-06,19,38,22,40,8,1,0
"(19,29)-(19,48)",1.908088798074914e-07,9,2,25,22,12,3,0
"(19,30)-(19,34)",3.273134801390354e-11,12,1,2,29,9,8,0
"(19,35)-(19,47)",0.0004353802069090307,12,9,1,2,4,8,0
"(28,21)-(28,58)",2.072396368153037e-22,28,4,35,50,3,23,0
"(28,21)-(28,62)",99.99983310699463,22,23,19,38,13,40,22
"(28,22)-(28,33)",2.8592915117834836e-12,2,14,1,9,3,25,0
"(28,23)-(28,27)",7.013294545357656e-20,1,29,2,33,12,9,0
"(28,28)-(28,32)",0.00013858588090442936,12,2,1,8,9,29,0
"(28,38)-(28,49)",8.02766598854976e-12,9,3,1,25,19,2,0
"(28,39)-(28,43)",3.3999475470796385e-18,12,9,4,1,2,25,0
"(28,44)-(28,48)",99.99998807907104,12,9,4,2,1,15,0
"(30,7)-(30,19)",2.5926781818270683,31,4,10,1,25,2,0
"(30,8)-(30,12)",7.074626797801667e-16,1,2,12,9,33,4,0
"(30,13)-(30,18)",99.99998807907104,12,1,9,2,4,21,12
"(30,23)-(30,59)",98.66177439689636,19,3,14,25,28,4,19
"(30,24)-(30,27)",7.074626797801667e-16,1,2,12,9,33,4,0
"(30,28)-(30,58)",2.2767760894356637e-15,25,4,9,50,23,14,0
"(30,29)-(30,41)",0.21731569431722164,4,9,1,31,2,3,0
"(30,30)-(30,34)",3.225166661791445e-16,1,12,2,4,29,9,0
"(30,35)-(30,40)",69.6710467338562,12,1,2,4,9,47,0
"(30,45)-(30,57)",0.21731569431722164,4,9,1,31,2,3,0
"(30,46)-(30,50)",3.225166661791445e-16,1,12,2,4,29,9,0
"(30,51)-(30,56)",69.6710467338562,12,1,2,4,9,47,0
