SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,9)-(3,10)",2.498672709710936e-10,2,29,1,33,9,12,0
"(3,9)-(3,12)",0.0002500643176972517,12,2,9,25,8,6,0
"(3,42)-(3,48)",1.258556513689782e-20,1,2,12,33,9,29,0
"(3,42)-(3,56)",2.0600195160813684e-09,9,12,15,2,8,28,0
"(3,49)-(3,56)",1.966236617967354e-08,12,2,1,14,9,8,0
"(3,50)-(3,51)",2.9294224455952644,1,2,33,8,7,4,0
"(5,22)-(5,28)",1.1382198582197845e-16,1,29,2,8,33,10,0
"(5,22)-(5,64)",63.675475120544434,8,14,6,2,4,22,0
"(5,29)-(5,64)",31.34058713912964,8,47,12,39,18,11,0
"(5,30)-(5,60)",99.83206391334534,8,33,17,2,26,28,0
"(5,38)-(5,51)",0.004403312777867541,33,1,2,24,26,3,0
"(5,42)-(5,51)",5.915917711263319e-06,30,1,10,2,17,3,0
"(5,55)-(5,57)",4.822031201001664e-05,1,4,10,30,2,6,0
"(5,55)-(5,59)",84.23709869384766,1,10,17,2,3,26,1
