SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,10)-(11,27)",1.2469803982518546e-15,38,50,46,23,25,24,0
"(14,3)-(24,27)",32.396551966667175,40,8,37,11,4,9,0
"(17,15)-(17,18)",1.9062677069256573e-17,2,29,1,10,14,9,0
"(17,15)-(17,27)",0.012141620391048491,19,22,3,1,31,4,0
"(17,19)-(17,27)",96.42617702484131,31,25,4,14,1,12,25
"(17,20)-(17,22)",2.507687838916692e-13,2,1,14,9,8,25,0
"(17,25)-(17,26)",2.507687838916692e-13,2,1,14,9,8,25,0
"(18,17)-(18,20)",1.9062677069256573e-17,2,29,1,10,14,9,0
"(18,17)-(18,44)",0.002490024780854583,19,22,3,13,6,46,0
"(18,21)-(18,44)",99.9988317489624,25,14,9,19,3,46,25
"(18,22)-(18,24)",2.507687838916692e-13,2,1,14,9,8,25,0
