SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(17,5)-(25,52)",3.7741027772426605,21,11,26,8,12,41,0
"(17,11)-(22,69)",12.84143179655075,26,11,1,40,37,41,0
"(17,13)-(22,69)",4.383538532160003e-08,42,8,26,40,20,1,0
"(18,7)-(22,69)",94.57953572273254,20,11,1,39,12,18,39
"(18,13)-(18,19)",43.26455891132355,15,12,2,11,14,9,0
"(18,17)-(18,18)",78.30016016960144,29,2,1,7,43,21,0
"(24,5)-(25,52)",0.012357885134406388,30,21,36,28,3,11,0
"(24,16)-(24,24)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(24,16)-(24,45)",48.1222540140152,3,2,13,14,1,10,0
"(24,25)-(24,45)",0.001058035468304297,1,2,3,14,45,4,0
"(24,26)-(24,38)",1.41082370779299e-20,1,29,45,24,43,2,0
"(25,19)-(25,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(25,19)-(25,45)",0.5551830399781466,2,1,49,30,16,14,0
"(25,34)-(25,35)",6.948465210775079e-16,1,4,29,10,2,24,0
"(25,41)-(25,45)",8.710618164264883e-10,29,1,45,2,7,43,0
