SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,12)-(5,35)",0.7707709446549416,33,26,1,42,3,23,0
"(5,28)-(5,35)",0.0005471321401273599,24,2,1,26,12,8,0
"(5,29)-(5,32)",9.838013720139821e-15,29,1,10,2,7,33,0
"(5,33)-(5,34)",7.041679594976813e-06,2,7,29,1,21,31,0
"(7,22)-(7,71)",0.00011477106909296708,46,22,14,8,1,25,0
"(7,56)-(7,71)",1.3179695557141713e-06,32,13,3,35,4,7,0
"(7,60)-(7,71)",0.001417620023858035,1,2,10,3,31,17,0
"(7,61)-(7,68)",1.946818357564939e-10,2,1,29,17,10,33,0
"(7,69)-(7,70)",0.00012678207212957204,2,1,29,17,43,8,0
"(9,21)-(10,78)",0.003063662370550446,24,8,4,42,47,26,0
"(10,3)-(10,78)",0.0030126127967378125,23,3,8,6,14,1,0
"(10,9)-(10,15)",2.6988691836926648e-08,2,1,29,10,17,33,0
"(10,9)-(10,17)",0.00021081425529700937,43,1,2,25,29,8,0
"(10,16)-(10,17)",22.223767638206482,2,1,12,29,14,10,0
"(10,46)-(10,57)",2.1046112408384943e-06,10,2,1,29,17,43,0
"(10,46)-(10,78)",0.07922725635580719,3,13,48,35,6,19,0
"(10,58)-(10,78)",2.557644620537758,1,3,10,2,43,17,0
"(10,59)-(10,65)",1.984771572473217e-15,2,1,29,17,10,33,0
"(10,66)-(10,77)",0.0007485430160159012,2,1,24,14,45,12,0
"(10,67)-(10,74)",3.4109729599161754e-20,2,1,29,33,24,7,0
"(10,75)-(10,76)",0.00022509798327519093,2,29,1,7,21,33,0
