SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,49)-(2,66)",0.00020636662156903185,14,19,28,2,3,8,0
"(2,50)-(2,55)",1.2986550328625323e-14,1,10,29,4,24,2,0
"(6,3)-(7,78)",0.0038931371818762273,11,26,9,34,8,37,30
"(6,19)-(6,24)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(6,19)-(6,44)",0.10847295634448528,5,14,2,3,15,13,0
"(7,30)-(7,46)",19.037610292434692,7,27,2,14,19,1,0
"(7,31)-(7,40)",1.8466725926202798e-07,1,29,24,43,3,2,0
"(7,41)-(7,42)",1.2140857758619843e-23,1,29,24,10,4,2,0
"(7,56)-(7,72)",19.03761327266693,7,27,2,14,19,1,0
"(7,57)-(7,66)",1.8466725926202798e-07,1,29,24,43,3,2,0
"(7,67)-(7,68)",1.2140857758619843e-23,1,29,24,10,4,2,0
