SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,19)-(19,43)",4.384278895486204e-06,25,14,9,19,46,3,0
"(19,26)-(19,42)",1.908088798074914e-07,9,2,25,22,12,3,0
"(19,27)-(19,31)",3.273134801390354e-11,12,1,2,29,9,8,0
"(29,7)-(29,44)",0.0002012724507949315,23,28,3,9,14,25,0
"(29,7)-(29,63)",99.93865489959717,38,8,19,22,23,26,38
"(29,8)-(29,24)",5.593567059189453e-12,2,3,14,22,12,25,0
"(29,9)-(29,13)",1.6351458194764485e-16,1,2,29,10,33,17,0
"(29,27)-(29,43)",5.593567059189453e-12,2,3,14,22,12,25,0
"(29,28)-(29,32)",1.6351396156218544e-16,1,2,29,10,33,17,0
"(29,47)-(29,63)",6.756657733308913e-09,4,2,3,12,50,9,0
"(29,48)-(29,52)",1.707759416995692e-22,1,2,33,4,12,10,0
