SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(17,52)",40.745311975479126,21,11,36,26,8,12,0
"(14,11)-(14,63)",2.1306007624843915e-05,26,17,1,46,11,3,0
"(14,13)-(14,63)",1.014466635695932e-08,42,33,8,7,26,1,0
"(14,17)-(14,63)",82.824045419693,39,18,20,49,46,11,11
"(14,43)-(14,63)",1.1133918538689613,14,45,9,25,7,3,0
"(14,47)-(14,62)",0.0004320489097153768,24,14,28,27,3,1,0
"(14,58)-(14,59)",2.92944318215399e-16,1,2,10,22,33,26,0
"(14,60)-(14,61)",96.33116126060486,1,2,29,14,31,24,0
"(17,19)-(17,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(17,19)-(17,45)",0.5551833193749189,2,1,49,30,16,14,0
"(17,34)-(17,35)",1.1268495369172072e-15,29,1,45,10,2,4,0
