SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,19)-(7,59)",0.02519022091291845,26,8,11,1,40,37,0
"(6,23)-(6,32)",68.94288659095764,4,1,14,6,2,12,0
"(6,24)-(6,27)",39.998358488082886,6,14,4,2,1,8,0
"(6,28)-(6,29)",1.7135801666512407e-07,1,2,33,17,6,8,0
"(13,10)-(13,19)",1.0182035481420826e-05,1,2,17,10,29,33,0
"(13,10)-(13,44)",45.37148177623749,6,14,15,48,13,3,6
"(13,20)-(13,44)",9.342790541211343e-07,6,14,3,1,25,8,0
"(13,26)-(13,43)",6.665323848409344e-07,2,1,8,14,9,7,0
"(13,27)-(13,35)",9.07964307982638e-22,1,29,2,33,24,10,0
"(13,36)-(13,42)",3.22020184739813e-05,1,2,33,8,24,9,0
