SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(22,52)",38.95943760871887,21,11,26,36,8,12,0
"(19,11)-(19,59)",1.771005742057241e-05,26,17,1,46,3,2,0
"(19,38)-(19,59)",99.97426867485046,16,15,5,49,1,11,11
"(19,58)-(19,59)",0.0014997320249676704,1,28,24,43,4,2,0
"(20,5)-(22,52)",2.9629196873770525e-07,30,36,11,16,20,49,0
"(20,16)-(20,22)",0.07356019341386855,45,7,5,4,35,10,0
"(22,19)-(22,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(22,19)-(22,45)",0.5551833193749189,2,1,49,30,16,14,0
"(22,34)-(22,35)",3.665123209472382e-14,1,2,10,14,29,17,0
"(22,36)-(22,40)",2.3467427467949165e-05,29,45,1,43,7,2,0
