SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,19)-(11,44)",4.946315925735689e-05,33,26,1,42,8,17,0
"(11,28)-(11,44)",1.1168002522765619e-06,9,33,8,46,25,3,0
"(13,17)-(13,29)",1.2839086738214434e-08,33,1,17,8,26,2,0
"(13,21)-(13,29)",0.0001610336880730756,1,33,19,8,17,2,0
"(15,15)-(15,25)",5.636694583310842e-09,33,1,17,8,26,2,0
"(15,19)-(15,25)",2.134881427195978e-06,1,33,19,3,8,17,0
"(15,24)-(15,25)",5.781664643572659e-10,34,30,1,13,4,9,0
"(17,18)-(17,68)",0.00016822563111418276,26,33,42,8,1,9,0
"(17,39)-(17,68)",0.0005548970875679515,8,33,14,3,1,30,0
"(19,17)-(19,40)",3.0550975083087906e-06,33,26,1,8,17,42,0
"(19,26)-(19,40)",4.155546307060831e-06,17,1,8,33,26,46,0
"(21,12)-(21,21)",1.716615808918312e-11,33,1,8,17,2,26,0
"(25,16)-(43,72)",0.0036103421734878793,40,37,26,11,22,8,0
"(26,3)-(43,72)",0.20465671550482512,40,37,11,26,8,22,0
"(29,5)-(43,72)",3.364390879869461,40,37,11,26,22,41,0
"(30,13)-(30,19)",3.4913023860827508e-09,10,34,1,29,17,13,34
"(32,13)-(32,22)",0.007164759881561622,1,29,10,2,33,17,0
"(32,13)-(32,50)",0.00024376149667659774,3,14,26,19,13,1,0
"(32,23)-(32,50)",0.012543256161734462,9,2,28,25,1,14,0
"(32,24)-(32,29)",8.027834166941437e-16,34,1,2,9,17,33,0
"(33,13)-(33,24)",0.007164759881561622,1,29,10,2,33,17,0
"(33,13)-(33,52)",0.00024376149667659774,3,14,26,19,13,1,0
"(35,10)-(35,22)",0.007164759881561622,1,29,10,2,33,17,0
"(35,10)-(36,70)",0.050220341654494405,3,14,26,15,13,22,0
"(38,10)-(38,20)",0.007164759881561622,1,29,10,2,33,17,0
"(38,10)-(39,70)",0.050220341654494405,3,14,26,15,13,22,0
"(41,10)-(41,21)",0.007164759881561622,1,29,10,2,33,17,0
"(41,10)-(43,71)",0.3570424159988761,26,11,22,15,9,3,0
