SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(18,74)",47.01228439807892,21,8,36,11,28,26,0
"(16,11)-(16,22)",1.2750571608201484e-12,26,1,10,17,2,3,0
"(16,17)-(16,22)",99.99270439147949,20,11,1,44,10,31,9
"(16,21)-(16,22)",19.158490002155304,2,1,29,7,31,4,0
"(17,5)-(18,74)",2.016666998325145e-10,30,36,11,16,26,13,0
"(17,16)-(17,18)",99.98452663421631,5,16,10,35,4,1,0
"(18,41)-(18,55)",6.948465210775079e-16,1,4,29,10,2,24,0
"(18,41)-(18,67)",0.5551833193749189,2,1,49,30,16,14,0
"(18,56)-(18,57)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(18,58)-(18,62)",4.055587810025685e-08,4,1,31,45,24,29,0
