SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,20)-(6,78)",0.0452552834758535,8,26,37,40,9,4,0
"(2,22)-(6,78)",0.06597790634259582,8,4,40,42,26,9,0
"(3,3)-(6,78)",0.046423429739661515,8,15,20,14,1,4,0
"(6,7)-(6,78)",0.23350303526967764,15,14,13,28,3,8,0
"(6,8)-(6,15)",2.8719639513785644e-10,35,4,1,24,2,3,0
"(6,9)-(6,10)",2.190326235272308e-12,1,24,31,4,14,2,0
"(6,22)-(6,23)",1.3489498587430666e-12,29,2,43,1,10,7,0
"(6,51)-(6,77)",88.83336782455444,2,14,8,3,6,1,14
"(6,52)-(6,69)",3.095771106131906e-06,24,1,2,3,4,22,0
"(6,53)-(6,63)",1.486256475767686e-18,1,10,4,29,2,24,0
"(6,73)-(6,76)",1.4845281670616828e-07,2,1,43,24,29,28,0
