SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,15)-(5,61)",38.80105018615723,26,33,8,1,42,17,0
"(5,17)-(5,61)",5.681410186753055e-06,42,26,33,8,1,38,0
"(5,21)-(5,61)",6.576957867210353e-08,8,28,2,20,1,11,0
"(5,35)-(5,37)",0.002591688826214522,7,27,21,12,8,28,0
"(9,3)-(11,64)",1.0548647493124008,37,26,8,20,11,40,0
"(10,8)-(10,42)",12.569694221019745,15,11,14,36,41,37,15
"(10,11)-(10,12)",2.654387223711479e-16,1,2,12,10,29,31,0
"(11,8)-(11,64)",15.939785540103912,2,7,27,8,21,42,0
"(11,25)-(11,50)",99.82288479804993,15,14,12,1,49,13,15
"(11,28)-(11,29)",2.1511835512948415e-20,1,2,12,29,21,4,0
"(11,30)-(11,50)",99.99538660049438,27,19,14,28,7,13,0
"(11,31)-(11,45)",1.8739562107476272e-13,35,4,3,1,6,14,0
"(11,32)-(11,37)",1.7071053989199692e-25,2,1,29,17,10,8,0
"(11,56)-(11,64)",0.0020678604414570145,12,1,45,9,29,19,0
