SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,17)-(13,40)",3.0550975083087906e-06,33,26,1,8,17,42,0
"(13,26)-(13,40)",2.2970290114443515e-07,1,3,9,2,17,8,0
"(13,33)-(13,35)",4.6798277253401466e-05,34,9,2,1,10,40,0
"(17,15)-(25,53)",3.3253573406000214e-05,40,8,20,4,22,26,0
"(18,3)-(25,53)",35.65814197063446,8,40,37,4,9,1,0
"(19,14)-(19,15)",20.521652698516846,1,34,9,19,4,23,0
"(21,15)-(21,18)",1.0203799339757874e-11,34,9,2,1,29,33,0
"(21,15)-(21,43)",1.6818322734479807e-06,9,19,3,1,34,28,0
"(21,19)-(21,43)",2.9359361519709637e-05,25,14,9,46,3,15,0
"(21,26)-(21,42)",1.837002017168743e-06,2,9,25,14,8,46,0
"(21,27)-(21,31)",3.273134801390354e-11,12,1,2,29,9,8,0
"(22,17)-(22,20)",1.0203799339757874e-11,34,9,2,1,29,33,0
"(22,17)-(22,45)",1.6818322734479807e-06,9,19,3,1,34,28,0
"(23,24)-(23,71)",0.008560757851228118,9,3,23,1,6,8,0
"(24,22)-(24,32)",1.0203799339757874e-11,34,9,2,1,29,33,0
"(24,22)-(24,39)",64.30025100708008,9,23,1,6,3,22,23
"(24,33)-(24,39)",22.109398245811462,9,12,2,25,15,1,0
"(24,34)-(24,35)",0.0015482604794669896,9,2,1,33,25,8,0
