SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(11,28)",7.247091084718704,8,9,37,12,26,15,0
"(3,19)-(10,61)",2.053047296612931e-05,26,40,1,20,11,22,0
"(4,5)-(10,61)",0.00019625854292826261,3,11,1,14,26,9,0
"(5,13)-(5,17)",3.049406560595713e-08,4,1,14,15,2,7,0
"(7,9)-(10,61)",0.026046790299005806,36,11,30,13,15,14,0
"(7,21)-(7,25)",2.586294338107109,29,2,10,1,7,21,2
"(8,9)-(10,61)",0.0022850039385957643,3,34,11,37,9,26,0
"(9,9)-(10,61)",0.030872487695887685,2,30,1,21,3,11,9
"(10,14)-(10,61)",99.9996542930603,14,15,2,30,1,3,0
"(10,26)-(10,36)",0.008815703040454537,1,15,4,14,12,2,0
"(10,31)-(10,36)",0.0004849262495554285,1,4,2,14,10,19,0
"(10,40)-(10,46)",1.836775643279618e-16,1,4,10,2,14,29,0
"(10,40)-(10,61)",0.6804153323173523,15,2,1,14,4,12,0
"(10,47)-(10,61)",1.5750525883539979e-09,14,2,12,15,1,4,0
"(10,48)-(10,53)",0.0013188631783123128,1,2,14,29,7,10,0
"(10,61)-(10,61)",99.99996423721313,19,4,1,7,45,9,0
"(11,3)-(11,11)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(11,3)-(11,28)",4.5726338271379063e-07,6,3,8,30,28,14,0
"(11,12)-(11,28)",0.00016493221437485772,2,27,7,1,12,33,0
"(11,13)-(11,19)",1.41082370779299e-20,1,29,45,24,43,2,0
