SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,5)-(21,52)",4.76173609495163,21,11,26,8,12,41,0
"(13,11)-(18,30)",20.323173701763153,26,11,1,40,37,46,0
"(13,13)-(18,30)",0.003784613363677636,26,11,37,21,1,42,0
"(14,7)-(18,30)",0.028581262449733913,11,20,36,12,1,26,0
"(15,7)-(18,30)",0.01769333175616339,11,20,26,49,1,12,0
"(16,7)-(18,30)",1.2344534283670328e-06,11,41,37,1,15,20,0
"(18,12)-(18,30)",4.0199554796060966e-07,50,40,15,9,12,11,0
"(18,16)-(18,29)",7.29560717394051e-09,1,31,46,14,40,16,27
"(19,5)-(21,52)",1.7461724510781096e-06,30,36,11,20,16,49,0
"(19,16)-(19,23)",9.017222879492692e-06,5,7,4,45,10,35,0
"(19,20)-(19,22)",4.912637336929038e-05,7,4,1,24,2,14,0
"(21,19)-(21,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(21,19)-(21,45)",0.5551833193749189,2,1,49,30,16,14,0
"(21,34)-(21,35)",6.948465210775079e-16,1,4,29,10,2,24,0
"(21,36)-(21,40)",1.369867685951931e-06,2,14,1,12,15,18,0
