SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,44)-(2,45)",0.036770448787137866,22,24,1,4,40,28,0
"(2,44)-(2,66)",6.166541766106093e-05,32,28,15,12,14,8,0
"(2,49)-(2,66)",0.00020636662156903185,14,19,28,2,3,8,0
"(2,50)-(2,55)",1.2986550328625323e-14,1,10,29,4,24,2,0
"(2,56)-(2,57)",1.5890469384771677e-06,1,24,4,22,10,40,0
"(4,13)-(13,18)",3.241375168272498e-05,26,40,11,37,8,1,0
"(7,53)-(7,71)",7.934276595733536e-05,14,2,15,27,33,25,0
"(7,54)-(7,65)",4.8588401568849804e-05,1,3,14,4,6,35,0
"(7,55)-(7,60)",9.097114001176484e-15,1,22,4,2,10,21,0
"(7,61)-(7,62)",1.8056825012990885e-05,4,1,22,21,50,12,0
"(7,66)-(7,67)",2.4931969822006295e-07,1,10,29,24,4,26,0
"(7,68)-(7,70)",22.037701308727264,1,29,10,24,32,31,0
"(16,3)-(16,69)",2.804704801739888e-08,8,20,46,1,22,44,0
"(16,9)-(16,10)",33.63443315029144,29,1,2,7,24,9,0
"(16,36)-(16,69)",1.3434815482327167e-07,14,13,7,19,48,25,0
"(16,50)-(16,60)",2.9347746604572896e-26,29,1,2,21,43,12,0
"(16,50)-(16,62)",1.6537465841182097e-07,43,2,1,29,21,27,0
"(16,68)-(16,69)",7.814264235683765e-08,29,2,43,21,7,1,0
"(22,12)-(33,35)",3.2512605230294866e-05,26,40,11,37,8,1,0
"(22,15)-(33,35)",5.726513485626583e-07,26,11,40,37,1,22,0
"(23,3)-(33,35)",2.6388293132185936,8,11,26,12,40,37,0
"(33,3)-(33,13)",3.786288123308612e-10,10,1,2,14,4,29,0
"(33,3)-(33,35)",6.639460252699791e-05,3,13,35,10,26,19,0
"(33,19)-(33,34)",3.314364676043624e-05,1,12,2,50,4,3,0
"(33,20)-(33,27)",8.401434904919814e-21,2,1,29,33,24,8,0
"(33,28)-(33,30)",3.4032211727527684e-12,2,1,29,8,21,43,0
"(35,20)-(38,65)",0.034800986759364605,8,26,9,4,37,3,0
"(36,3)-(38,65)",1.1908520392012178e-06,20,8,47,4,1,40,0
"(36,6)-(36,7)",1.791755521729499e-07,1,2,7,10,29,4,0
"(36,6)-(36,11)",30.460762977600098,50,40,25,24,4,31,0
"(36,10)-(36,11)",1.3368233386587547e-10,7,1,4,31,10,21,0
"(37,8)-(37,9)",99.99994039535522,7,21,27,12,29,2,21
"(38,8)-(38,65)",1.3091272421661415e-05,28,15,40,9,21,11,0
"(38,22)-(38,23)",99.99998807907104,29,21,7,12,2,32,0
"(38,29)-(38,35)",5.934333866639286e-19,2,1,29,12,10,7,0
"(38,29)-(38,65)",0.00014912227470631478,15,3,13,21,4,28,0
"(38,36)-(38,39)",90.18118381500244,1,7,19,32,29,12,1
"(38,37)-(38,38)",2.8511379021600725e-09,24,1,12,4,2,9,0
"(38,41)-(38,51)",6.373160677185109e-30,1,29,2,7,4,10,0
"(38,41)-(38,64)",0.004938255369779654,24,2,50,8,22,12,0
"(38,52)-(38,64)",2.375547133136313e-11,24,12,4,2,1,45,0
