SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(21,52)",38.38678002357483,21,11,26,36,8,12,0
"(16,11)-(18,67)",0.0021911282601649873,26,1,11,17,46,3,0
"(16,13)-(18,67)",1.0561753693849596e-07,42,8,33,7,26,1,0
"(17,7)-(18,67)",0.0447139551397413,20,11,18,39,49,1,0
"(18,22)-(18,67)",86.74440383911133,11,15,12,16,36,18,49
"(18,32)-(18,47)",1.1176914428701057e-09,16,5,24,50,40,1,0
"(18,46)-(18,47)",8.046397965699725e-05,1,4,31,2,22,10,0
"(18,51)-(18,67)",8.232588222245596e-10,45,14,4,24,7,3,0
"(21,19)-(21,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(21,19)-(21,45)",0.5551833193749189,2,1,49,30,16,14,0
"(21,34)-(21,35)",6.948465210775079e-16,1,4,29,10,2,24,0
