SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,15)-(2,75)",0.008520460687577724,8,21,30,12,2,28,0
"(2,21)-(2,30)",8.922977103292123e-12,26,17,2,33,1,10,0
"(2,23)-(2,30)",9.70840741132406e-07,33,1,3,2,10,14,0
"(2,27)-(2,28)",2.5313850530345377e-16,29,2,1,21,10,7,0
"(2,27)-(2,30)",99.99852180480957,26,31,10,17,1,2,1
"(2,34)-(2,75)",4.216538058244906e-13,30,6,3,8,2,14,0
"(2,45)-(2,47)",99.96681213378906,10,1,16,2,14,5,10
"(2,51)-(2,65)",2.751975947470897e-10,1,10,4,2,29,31,0
"(2,51)-(2,75)",0.00890295414137654,14,1,9,15,10,3,0
"(2,66)-(2,67)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(2,68)-(2,72)",4.798702946118283e-06,1,2,4,9,10,31,0
"(2,73)-(2,75)",3.876573018146701e-06,1,2,29,4,10,7,0
