SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,3)-(10,12)",1.859528198838234,20,8,40,11,1,47,0
"(6,8)-(6,70)",0.3015868365764618,28,13,32,7,21,15,15
"(6,9)-(6,69)",0.0023647933630854823,14,3,24,8,9,1,0
"(6,14)-(6,68)",0.003838133125100285,14,4,24,27,8,28,0
"(6,63)-(6,64)",5.571137237520928e-33,1,10,29,24,4,2,0
"(6,65)-(6,67)",1.8466725926202798e-07,1,29,24,43,3,2,0
"(8,5)-(10,12)",2.6485482695903784e-07,15,11,37,13,41,20,0
"(9,10)-(9,69)",7.4317775666713715,15,3,14,13,28,9,15
"(9,58)-(9,59)",2.7911845735433483e-21,29,1,12,2,32,7,0
"(9,60)-(9,69)",0.003533538620104082,12,19,1,14,2,32,0
"(9,64)-(9,65)",4.306313584371887e-22,29,1,2,21,7,33,0
"(9,66)-(9,68)",0.002155408583348617,29,2,7,1,21,12,0
