SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(20,52)",26.117625832557678,21,11,26,8,36,12,0
"(15,11)-(17,76)",27.26779282093048,26,11,1,46,40,3,0
"(15,13)-(17,76)",9.237260201189201e-06,42,8,26,33,1,7,0
"(16,7)-(17,76)",99.93243217468262,11,20,39,18,1,49,11
"(17,18)-(17,76)",0.06164211081340909,11,18,20,1,41,42,0
"(17,64)-(17,76)",1.5618155911351767e-12,9,12,50,11,28,40,0
"(17,68)-(17,75)",7.879150132339419e-06,1,14,12,46,2,31,0
"(18,5)-(20,52)",2.9629196873770525e-07,30,36,11,16,20,49,0
"(18,16)-(18,23)",9.017222879492692e-06,5,7,4,45,10,35,0
"(18,20)-(18,22)",4.912637336929038e-05,7,4,1,24,2,14,0
"(20,19)-(20,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(20,19)-(20,45)",0.5551833193749189,2,1,49,30,16,14,0
"(20,34)-(20,35)",6.948465210775079e-16,1,4,29,10,2,24,0
"(20,36)-(20,40)",1.369867685951931e-06,2,14,1,12,15,18,0
