SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(25,52)",42.05447733402252,21,11,36,26,8,12,0
"(22,11)-(22,51)",6.828887455512245e-09,26,17,1,2,46,10,0
"(22,13)-(22,51)",8.509097426667722e-06,26,33,3,1,27,17,0
"(22,17)-(22,51)",91.9567883014679,11,12,20,49,1,15,0
"(22,36)-(22,51)",0.0008978288860816974,16,11,2,1,5,18,0
"(22,37)-(22,46)",99.9778687953949,7,1,5,24,29,32,32
"(22,43)-(22,45)",0.0002375916892560781,1,4,31,10,24,22,0
"(22,48)-(22,50)",8.440833454415042e-06,24,1,10,7,4,2,29
"(23,5)-(25,52)",2.4916316232470592e-08,30,16,11,36,20,18,0
"(23,16)-(23,24)",0.006486707570729777,7,5,35,10,1,4,0
"(23,21)-(23,23)",61.08412742614746,4,7,1,24,42,8,0
"(25,19)-(25,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(25,19)-(25,45)",0.5551833193749189,2,1,49,30,16,14,0
"(25,34)-(25,35)",6.948465210775079e-16,1,4,29,10,2,24,0
"(25,36)-(25,40)",1.369867685951931e-06,2,14,1,12,15,18,0
