SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(20,5)-(26,52)",13.122662901878357,21,11,26,8,12,41,0
"(20,11)-(23,69)",30.07563352584839,26,11,1,40,46,37,0
"(20,13)-(23,69)",0.0038721540477126837,26,11,37,21,1,42,0
"(21,7)-(23,69)",0.02372447634115815,11,20,36,12,1,30,0
"(22,7)-(23,69)",0.463083665817976,11,18,20,49,12,36,0
"(22,19)-(22,20)",19.48016583919525,5,16,15,49,11,10,0
"(23,7)-(23,69)",0.00521583751833532,11,15,37,9,3,26,0
"(23,34)-(23,68)",1.0146357119083405,14,15,13,2,20,1,0
"(23,62)-(23,63)",2.4931969822006295e-07,1,10,29,24,4,26,0
"(23,64)-(23,67)",0.9104267694056034,1,17,32,11,26,10,1
"(23,65)-(23,66)",0.00029051116143818945,4,22,1,24,2,12,0
"(26,19)-(26,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(26,19)-(26,45)",0.5551833193749189,2,1,49,30,16,14,0
"(26,34)-(26,35)",6.948465210775079e-16,1,4,29,10,2,24,0
