SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(18,19)-(18,43)",4.384278895486204e-06,25,14,9,19,46,3,0
"(18,26)-(18,42)",1.908088798074914e-07,9,2,25,22,12,3,0
"(18,27)-(18,31)",3.273134801390354e-11,12,1,2,29,9,8,0
"(27,7)-(27,34)",99.99955892562866,25,14,3,19,1,4,50
"(27,7)-(27,77)",0.04760734736919403,22,38,40,26,11,50,0
"(27,8)-(27,24)",1.8398602256332224e-17,4,22,2,50,12,1,0
"(27,9)-(27,13)",1.8834366464510557e-29,1,2,10,4,31,24,0
"(27,29)-(27,33)",5.649955594002412e-20,4,1,31,12,7,9,0
"(27,38)-(27,77)",99.99710321426392,23,9,14,3,25,28,23
"(27,39)-(27,55)",1.8398602256332224e-17,4,22,2,50,12,1,0
"(27,40)-(27,44)",1.8834366464510557e-29,1,2,10,4,31,24,0
"(27,60)-(27,76)",1.8398602256332224e-17,4,22,2,50,12,1,0
"(27,61)-(27,65)",1.8834366464510557e-29,1,2,10,4,31,24,0
