SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,20)-(19,45)",4.384278895486204e-06,25,14,9,19,46,3,0
"(19,27)-(19,44)",1.908088798074914e-07,9,2,25,22,12,3,0
"(19,28)-(19,32)",3.273134801390354e-11,12,1,2,29,9,8,0
"(30,7)-(30,10)",2.6233617708704138e-09,2,9,29,1,12,4,0
"(30,7)-(31,78)",0.00030206015253497753,22,40,50,38,4,8,0
"(31,9)-(31,78)",99.99982118606567,40,38,22,41,36,4,40
"(31,10)-(31,49)",1.1092940759818411e-16,23,3,50,38,40,9,0
"(31,11)-(31,28)",5.140853298613024e-08,3,2,24,4,1,22,0
"(31,12)-(31,16)",1.1605708733880898e-25,2,1,29,14,33,8,0
"(31,31)-(31,48)",5.140853298613024e-08,3,2,24,4,1,22,0
"(31,32)-(31,36)",1.1605708733880898e-25,2,1,29,14,33,8,0
"(31,52)-(31,77)",4.525244052396777e-18,23,3,9,25,4,1,0
