SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(19,52)",45.14060020446777,21,11,36,8,26,12,0
"(16,11)-(16,47)",1.2750571608201484e-12,26,1,10,17,2,3,0
"(16,13)-(16,47)",4.892251561543562e-12,33,7,27,10,24,42,0
"(16,17)-(16,47)",99.93184804916382,17,44,1,20,11,31,11
"(16,23)-(16,24)",42.58292615413666,2,29,14,7,1,9,0
"(18,5)-(19,52)",0.012357885134406388,30,21,36,28,3,11,0
"(18,16)-(18,24)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(18,16)-(18,45)",48.1222540140152,3,2,13,14,1,10,0
"(18,25)-(18,45)",0.001058035468304297,1,2,3,14,45,4,0
"(18,26)-(18,38)",1.41082370779299e-20,1,29,45,24,43,2,0
"(19,19)-(19,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(19,19)-(19,45)",0.5551833193749189,2,1,49,30,16,14,0
"(19,34)-(19,35)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(19,41)-(19,45)",2.3467427467949165e-05,29,45,1,43,7,2,0
