SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(27,52)",30.284225940704346,21,11,26,36,8,12,0
"(22,11)-(24,75)",27.26779282093048,26,11,1,46,40,3,0
"(24,7)-(24,75)",0.06431223591789603,11,18,16,49,12,20,16
"(24,20)-(24,21)",19.48016732931137,5,16,15,49,11,10,0
"(24,27)-(24,42)",2.074134706461403e-16,1,4,35,31,40,50,0
"(24,40)-(24,41)",3.0427325103943303e-07,1,4,22,2,6,23,0
"(25,5)-(27,52)",2.4916316232470592e-08,30,16,11,36,20,18,0
"(25,16)-(25,24)",0.004146770515944809,5,7,16,1,27,2,0
"(25,17)-(25,19)",66.6223406791687,4,7,1,24,21,35,0
"(27,19)-(27,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(27,19)-(27,45)",0.5551833193749189,2,1,49,30,16,14,0
"(27,34)-(27,35)",6.948465210775079e-16,1,4,29,10,2,24,0
"(27,36)-(27,40)",1.3538732634987838e-08,12,1,39,4,18,15,0
