SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,13)-(7,75)",0.0007746247320028488,26,11,8,40,37,1,0
"(7,18)-(7,40)",0.0005950370905338787,14,15,25,1,2,13,0
"(7,35)-(7,36)",2.7949691850217076e-12,1,29,10,2,24,4,0
"(7,37)-(7,39)",28.68037521839142,29,1,2,32,10,24,0
"(12,12)-(23,35)",3.415897253944422e-05,26,40,11,37,8,22,0
"(23,19)-(23,34)",3.314364676043624e-05,1,12,2,50,4,3,0
"(23,20)-(23,27)",8.401434904919814e-21,2,1,29,33,24,8,0
"(23,28)-(23,30)",3.4032211727527684e-12,2,1,29,8,21,43,0
"(26,3)-(26,76)",1.282881889608234e-06,20,8,47,4,1,2,0
"(26,17)-(26,18)",99.99994039535522,7,21,27,12,29,2,21
"(26,24)-(26,76)",3.6550162008097686e-05,28,15,40,21,9,11,0
"(26,38)-(26,39)",99.98310804367065,12,2,9,29,21,4,0
"(26,64)-(26,76)",99.98136162757874,3,24,4,14,12,25,0
"(26,65)-(26,71)",2.1348846601048874e-18,2,1,29,33,14,10,0
"(26,72)-(26,73)",0.002155408583348617,29,2,7,1,21,12,0
