SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(31,46)-(31,52)",2.7911845735433483e-21,29,1,12,2,32,7,0
"(31,46)-(31,77)",0.0006669504728051834,14,3,28,13,15,19,0
"(31,55)-(31,77)",5.706954553374999e-06,27,2,19,14,12,32,0
"(31,56)-(31,66)",4.306313584371887e-22,29,1,2,21,7,33,0
"(31,67)-(31,74)",1.191271473827138e-11,32,45,35,27,50,4,0
"(34,3)-(37,76)",0.05432130419649184,8,30,21,11,12,26,0
"(34,9)-(35,74)",0.008785440149949864,26,17,1,2,33,3,0
"(34,11)-(35,74)",3.381764868137793e-08,42,33,8,7,26,1,0
"(35,5)-(35,74)",92.23654866218567,39,18,11,20,49,12,0
"(35,11)-(35,12)",59.381282329559326,12,15,2,49,9,11,0
"(35,33)-(35,74)",0.0067212124122306705,11,42,38,8,33,1,0
"(35,47)-(35,73)",92.82026290893555,27,7,33,24,1,28,14
"(35,48)-(35,54)",1.7923749507167686e-10,1,10,4,2,26,22,0
"(35,55)-(35,72)",0.00042546666918497067,14,3,1,6,2,25,0
"(35,56)-(35,66)",4.776799615580085e-12,1,4,2,22,10,6,0
"(35,67)-(35,68)",0.00457988353446126,22,1,4,2,6,24,0
"(37,43)-(37,57)",3.2831633234309265e-05,1,4,2,10,31,24,0
"(37,43)-(37,69)",0.5779210478067398,14,15,6,30,49,2,0
"(37,58)-(37,59)",6.948465210775079e-16,1,4,29,10,2,24,0
