SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,19)-(11,44)",4.946315925735689e-05,33,26,1,42,8,17,0
"(11,28)-(11,44)",7.840364801836586e-07,9,3,2,25,34,14,0
"(11,41)-(11,43)",56.34799599647522,34,9,2,1,10,40,0
"(21,12)-(21,21)",1.716615808918312e-11,33,1,8,17,2,26,0
"(32,13)-(32,25)",6.151096342346674e-11,1,9,2,34,10,17,0
"(32,13)-(32,64)",28.77628803253174,9,15,37,34,3,14,0
"(32,26)-(32,64)",99.93382096290588,37,15,9,8,3,25,0
"(32,46)-(32,63)",2.3637345236693363e-05,9,2,1,25,8,33,0
"(32,47)-(32,52)",4.604343498870393e-21,1,2,29,10,9,24,0
"(43,13)-(43,19)",6.151096342346674e-11,1,9,2,34,10,17,0
"(43,13)-(43,37)",45.2510267496109,9,34,3,15,25,1,0
"(43,20)-(43,37)",0.02572633675299585,37,2,12,9,1,15,0
"(43,21)-(43,26)",1.9979113054843487e-17,2,9,1,12,33,31,0
