SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,64)",57.907164096832275,8,9,30,3,37,34,0
"(3,17)-(3,18)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,17)-(3,20)",0.3652255982160568,6,2,8,1,14,43,0
"(3,42)-(3,48)",1.8758803538299063e-09,1,12,2,29,4,10,0
"(3,42)-(3,56)",4.386307921322441e-05,15,9,12,2,14,37,0
"(3,49)-(3,56)",6.016081783855043e-05,12,1,2,14,39,8,0
"(3,50)-(3,51)",2.9294224455952644,1,2,33,8,7,4,0
"(5,22)-(5,28)",1.1382198582197845e-16,1,29,2,8,33,10,0
"(5,22)-(5,70)",63.675475120544434,8,14,6,2,4,22,0
"(5,29)-(5,70)",61.9376540184021,8,12,2,1,6,46,0
"(5,30)-(5,66)",99.99958276748657,42,8,33,26,1,7,0
"(5,41)-(5,65)",0.0935605086851865,37,6,15,2,1,30,0
"(5,44)-(5,45)",4.5945323607784295e-15,1,29,10,2,17,33,0
"(5,44)-(5,49)",7.018133487690648e-05,4,2,25,1,50,40,0
"(5,48)-(5,49)",0.10725969914346933,1,2,4,10,12,7,0
"(5,55)-(5,56)",3.468845412135124,15,12,4,49,2,1,0
