SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,17)-(4,69)",72.19527959823608,26,11,1,3,42,8,0
"(3,3)-(4,69)",0.00020400050289026694,8,3,30,28,1,14,0
"(3,13)-(3,14)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,13)-(3,16)",0.3652255982160568,6,2,8,1,14,43,0
"(3,15)-(3,16)",9.159385854218272e-05,15,12,16,2,49,11,0
"(4,3)-(4,69)",4.38664160551383e-08,6,14,28,3,8,19,0
"(4,9)-(4,12)",0.00010879019782805699,15,12,16,9,2,14,0
"(4,43)-(4,49)",3.2988818924814534e-11,1,29,2,10,9,12,0
"(4,43)-(4,56)",1.9430465916792095e-09,9,14,15,2,1,25,0
"(4,50)-(4,56)",2.981925888434489e-05,12,1,2,39,8,9,0
"(4,54)-(4,55)",1.1162208934933915e-06,12,2,1,8,49,18,0
"(6,22)-(6,75)",65.55469632148743,8,28,14,33,2,30,0
"(6,31)-(6,55)",2.822491657170252e-14,42,26,33,27,1,19,0
"(6,35)-(6,55)",0.0005022617642680416,15,16,34,14,30,2,0
"(6,54)-(6,55)",1.1625073348398018e-06,1,8,4,29,9,7,0
"(6,59)-(6,65)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(6,59)-(6,75)",3.787457014681195e-07,6,8,2,3,48,43,0
"(6,66)-(6,75)",12.67872303724289,2,12,14,8,1,15,0
"(6,67)-(6,71)",38.679781556129456,1,2,20,4,8,33,0
