SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(28,46)",19.4930300116539,40,37,8,11,22,1,0
"(19,15)-(19,18)",2.6233617708704138e-09,2,9,29,1,12,4,0
"(19,15)-(19,43)",1.8235585486081618e-06,19,38,22,40,8,1,0
"(27,23)-(27,45)",3.290254673684584e-18,4,5,35,40,50,16,0
"(27,23)-(27,51)",100.0,22,23,1,46,19,50,22
"(27,24)-(27,32)",6.202990759902054e-20,14,9,1,2,25,12,0
"(27,25)-(27,26)",1.9685266750002484e-07,1,9,2,25,33,29,0
"(27,30)-(27,31)",1.9685266750002484e-07,1,9,2,25,33,29,0
"(27,36)-(27,44)",6.202990759902054e-20,14,9,1,2,25,12,0
"(27,37)-(27,38)",1.9685266750002484e-07,1,9,2,25,33,29,0
"(27,42)-(27,43)",1.9685266750002484e-07,1,9,2,25,33,29,0
"(27,48)-(27,51)",1.859556883872886e-21,4,7,35,21,1,31,0
"(28,25)-(28,40)",6.436869110881908e-19,4,35,31,5,10,16,0
"(28,25)-(28,46)",100.0,22,1,4,19,35,23,22
"(28,26)-(28,34)",1.024457857209383e-18,2,14,1,9,25,12,0
"(28,27)-(28,28)",1.056919107789156e-07,1,9,2,33,29,25,0
"(28,32)-(28,33)",1.056919107789156e-07,1,9,2,33,29,25,0
"(28,38)-(28,39)",1.986681041898919e-07,2,1,9,14,33,25,0
"(28,43)-(28,46)",1.859556883872886e-21,4,7,35,21,1,31,0
