SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,24)-(2,77)",0.010658161045284942,8,17,1,46,14,44,0
"(2,64)-(2,77)",29.454141855239868,2,1,43,14,3,19,0
"(2,65)-(2,71)",1.2986550328625323e-14,1,10,29,4,24,2,0
"(2,72)-(2,73)",8.061787486076355,1,29,10,24,4,2,0
"(5,26)-(5,32)",3.3889985136492113e-22,29,1,2,32,21,7,0
"(5,26)-(5,66)",0.009643969679018483,48,13,30,6,2,8,0
"(5,33)-(5,55)",0.0006101007784309331,19,27,13,1,24,7,0
"(5,34)-(5,45)",4.306313584371887e-22,29,1,2,21,7,33,0
"(7,12)-(7,35)",0.7707709446549416,33,26,1,42,3,23,0
"(7,16)-(7,27)",6.505064716055831e-10,29,1,10,4,2,7,0
"(7,16)-(7,35)",97.18350172042847,3,23,8,6,46,33,0
"(9,22)-(9,71)",0.00011477106909296708,46,22,14,8,1,25,0
"(9,60)-(9,71)",0.001417620023858035,1,2,10,3,31,17,0
"(9,61)-(9,68)",1.946818357564939e-10,2,1,29,17,10,33,0
"(9,69)-(9,70)",0.00012678207212957204,2,1,29,17,43,8,0
"(12,3)-(12,50)",5.739150821248984e-08,8,4,23,6,3,37,0
"(12,6)-(12,14)",4.863346703132265e-05,1,32,19,4,7,11,0
"(12,7)-(12,8)",8.210814162910515e-12,35,4,1,10,3,24,0
"(12,25)-(12,26)",99.99997615814209,7,29,21,8,28,19,0
"(12,32)-(12,38)",1.4192432754450848e-14,1,10,2,29,17,14,0
"(12,32)-(12,50)",2.4266956374049187,3,48,13,21,4,35,3
"(12,39)-(12,50)",0.00025534948235872434,1,12,32,24,2,31,0
"(12,40)-(12,47)",4.873171000658856e-19,1,29,4,2,7,21,0
"(12,48)-(12,49)",9.309044480323792,29,1,7,21,2,45,0
