SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(7,21)-(12,15)",5.417988821864128,26,11,1,40,37,22,0
"(8,3)-(12,15)",0.23177368566393852,8,26,33,21,46,3,0
"(9,5)-(11,53)",0.14526096638292074,17,1,14,26,18,8,0
"(10,13)-(10,20)",7.238835046793554e-12,2,1,14,9,10,29,0
"(11,22)-(11,29)",1.3489498587430666e-12,29,2,43,1,10,7,0
"(11,22)-(11,53)",9.638447551196805e-06,14,43,3,25,2,1,0
"(11,35)-(11,53)",0.0011126106073788833,2,29,1,43,32,21,0
"(11,45)-(11,52)",1.4845281670616828e-07,2,1,43,24,29,28,0
"(12,3)-(12,10)",8.646323132292799e-11,10,1,4,17,29,2,0
"(12,3)-(12,15)",2.6478397252560626e-08,30,6,17,1,2,10,0
"(14,34)-(14,57)",99.993896484375,3,2,1,17,30,26,3
"(14,35)-(14,46)",7.157019448708152e-21,1,10,2,17,29,26,0
