SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,28)-(15,53)",5.562869956343697e-09,6,14,4,13,48,15,0
"(15,29)-(15,46)",4.1532146610734344e-07,2,14,1,6,4,8,0
"(15,30)-(15,42)",1.3414094834907075e-08,2,1,29,8,33,12,0
"(15,47)-(15,48)",5.782524524315658e-14,2,1,33,8,29,9,0
"(31,3)-(45,80)",26.571673154830933,40,37,8,11,4,22,0
"(34,16)-(34,19)",2.6233617708704138e-09,2,9,29,1,12,4,0
"(34,16)-(34,45)",1.8235585486081618e-06,19,38,22,40,8,1,0
"(37,7)-(37,60)",3.0219724326547844e-16,23,3,28,25,50,38,0
"(37,7)-(37,64)",99.99841451644897,22,23,38,40,13,46,22
"(37,29)-(37,59)",1.6494157385402164e-10,3,14,9,2,1,25,0
"(37,30)-(37,42)",4.2995794362766125e-24,1,2,29,9,33,12,0
"(38,22)-(38,67)",83.52512717247009,23,19,6,3,8,38,23
"(38,40)-(38,41)",2.6233617708704138e-09,2,9,29,1,12,4,0
"(40,7)-(45,80)",92.75568723678589,22,11,8,40,26,1,0
"(40,11)-(40,12)",2.6233617708704138e-09,2,9,29,1,12,4,0
