SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,14)-(3,15)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,14)-(3,17)",0.3652255982160568,6,2,8,1,14,43,0
"(4,52)-(4,58)",1.8758803538299063e-09,1,12,2,29,4,10,0
"(4,52)-(4,66)",0.000510387235408416,15,9,12,37,2,8,0
"(4,59)-(4,66)",6.016081783855043e-05,12,1,2,14,39,8,0
"(4,60)-(4,61)",2.9294224455952644,1,2,33,8,7,4,0
"(6,22)-(6,28)",1.1382198582197845e-16,1,29,2,8,33,10,0
"(6,22)-(6,51)",68.27481389045715,8,14,2,6,3,4,0
"(6,29)-(6,51)",68.6885118484497,8,47,12,2,6,44,0
"(6,30)-(6,47)",99.98714923858643,42,8,1,33,7,11,33
