SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.00020400050289026694,8,3,30,28,1,14,0
"(3,13)-(3,14)",1.6225699950300765e-08,10,2,1,29,4,33,0
"(3,13)-(3,16)",0.00037568024708889425,6,49,2,1,30,10,0
"(4,3)-(4,69)",4.38664160551383e-08,6,14,28,3,8,19,0
"(4,9)-(4,12)",0.00010879019782805699,15,12,16,9,2,14,0
"(4,43)-(4,49)",3.2988818924814534e-11,1,29,2,10,9,12,0
"(4,43)-(4,56)",1.943054050990156e-09,9,14,15,2,1,25,0
"(4,50)-(4,56)",2.981925888434489e-05,12,1,2,39,8,9,0
"(4,51)-(4,52)",9.313116038356384e-05,1,2,33,8,27,22,0
"(4,54)-(4,55)",2.3042048269417137e-06,1,2,8,9,33,4,0
"(7,3)-(7,74)",0.41342349722981453,8,28,30,3,11,26,0
"(7,14)-(7,54)",0.00498455083288718,30,13,2,1,17,28,42
"(7,24)-(7,25)",1.931155159829584e-11,1,4,10,2,29,17,0
"(7,24)-(7,27)",5.377335846424103,10,1,14,16,3,35,0
"(7,26)-(7,27)",2.1452859020471005e-10,1,10,2,4,17,14,0
"(7,31)-(7,54)",0.02049695758614689,10,1,17,35,14,26,0
"(7,53)-(7,54)",0.0022304921003524214,10,1,35,4,17,14,0
"(7,58)-(7,64)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(7,58)-(7,74)",3.787457014681195e-07,6,8,2,3,48,43,0
"(7,65)-(7,74)",12.67872303724289,2,12,14,8,1,15,0
"(7,66)-(7,70)",56.60215616226196,1,2,29,10,33,8,0
"(7,72)-(7,73)",0.0006806167675676988,1,2,4,7,20,31,1
