SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.00020400050289026694,8,3,30,28,1,14,0
"(3,13)-(3,14)",6.671892205378782e-09,2,10,1,33,29,17,0
"(3,13)-(3,16)",0.3652255982160568,6,2,8,1,14,43,0
"(4,3)-(4,69)",4.38664160551383e-08,6,14,28,3,8,19,0
"(4,9)-(4,12)",0.006355963705573231,15,12,14,16,1,2,0
"(4,43)-(4,49)",3.2988818924814534e-11,1,29,2,10,9,12,0
"(4,43)-(4,56)",1.943054050990156e-09,9,14,15,2,1,25,0
"(4,50)-(4,56)",2.981925888434489e-05,12,1,2,39,8,9,0
"(4,51)-(4,52)",3.991018004967373e-06,2,1,33,8,27,21,0
"(7,3)-(11,17)",7.247093319892883,8,9,37,12,26,15,0
"(7,10)-(10,70)",1.130628865212202,26,11,40,1,22,37,0
"(8,5)-(10,70)",2.32465211302042,21,11,12,8,37,41,0
"(9,5)-(10,70)",0.15755188651382923,11,18,20,49,12,26,37
"(9,18)-(9,28)",0.22742459550499916,10,1,14,33,17,2,0
"(9,25)-(9,26)",5.2315254350787654e-06,1,4,10,29,31,7,0
"(9,25)-(9,28)",29.50662076473236,1,31,10,4,17,40,0
"(10,5)-(10,70)",1.8458843231201172,15,16,11,41,12,21,0
"(10,49)-(10,65)",0.014525478763971478,12,2,24,1,3,4,0
"(10,50)-(10,57)",2.1348846601048874e-18,2,1,29,33,14,10,0
"(10,58)-(10,64)",1.6763997967572664e-07,2,12,14,8,1,45,0
"(10,59)-(10,60)",6.441876199136942e-09,2,1,29,33,8,17,0
"(10,69)-(10,70)",0.07257408578880131,15,1,16,49,18,10,0
"(11,3)-(11,9)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(11,3)-(11,17)",3.787457014681195e-07,6,8,2,3,48,43,0
"(11,10)-(11,17)",12.67872303724289,2,12,14,8,1,15,0
"(11,11)-(11,13)",38.679781556129456,1,2,20,4,8,33,0
