SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(26,52)",33.50180387496948,21,11,26,36,8,12,0
"(22,11)-(23,76)",4.969135299324989,26,11,1,46,17,3,0
"(23,26)-(23,76)",0.08735748706385493,18,11,36,12,49,15,16
"(23,40)-(23,41)",19.48016583919525,5,16,15,49,11,10,0
"(24,5)-(26,52)",1.6408105429910336e-08,36,30,11,16,26,13,0
"(24,16)-(24,26)",99.97926354408264,5,16,1,2,4,10,16
"(26,19)-(26,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(26,19)-(26,45)",0.5551833193749189,2,1,49,30,16,14,0
"(26,34)-(26,35)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(26,36)-(26,40)",1.3538732634987838e-08,12,1,39,4,18,15,0
