SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,43)",0.03229573485441506,8,21,30,12,2,26,0
"(3,9)-(3,36)",6.444207147071612e-10,26,17,1,33,2,3,0
"(3,15)-(3,30)",2.2831866605677043e-11,29,10,1,2,7,4,0
"(3,15)-(3,36)",100.0,46,31,1,40,22,26,17
"(3,31)-(3,32)",2.2831866605677043e-11,29,10,1,2,7,4,0
"(3,33)-(3,34)",41.20030105113983,7,21,2,27,8,1,0
"(4,3)-(4,43)",1.2145718340833026e-16,30,2,3,6,28,8,0
"(4,14)-(4,15)",89.45466876029968,10,35,4,1,5,16,10
"(4,19)-(4,33)",2.751975947470897e-10,1,10,4,2,29,31,0
"(4,19)-(4,43)",0.008902938134269789,14,1,9,15,10,3,0
"(4,34)-(4,35)",1.5520655854617455e-13,1,10,14,2,4,17,0
"(4,36)-(4,40)",5.29302868201853e-07,10,1,4,17,29,2,0
