SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.00020400050289026694,8,3,30,28,1,14,0
"(3,13)-(3,14)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,13)-(3,16)",0.3652255982160568,6,2,8,1,14,43,0
"(4,3)-(4,69)",4.386649932186515e-08,6,14,28,3,8,19,0
"(4,9)-(4,12)",0.006355963705573231,15,12,14,16,1,2,0
"(4,43)-(4,49)",3.2988818924814534e-11,1,29,2,10,9,12,0
"(4,43)-(4,56)",1.943054050990156e-09,9,14,15,2,1,25,0
"(4,50)-(4,56)",2.981925888434489e-05,12,1,2,39,8,9,0
"(4,51)-(4,52)",3.991018004967373e-06,2,1,33,8,27,21,0
"(7,3)-(7,65)",50.05229115486145,8,28,9,14,30,3,0
"(7,16)-(7,45)",0.0033404914574930444,33,26,8,1,42,2,0
"(7,20)-(7,45)",1.2211441458021e-05,37,42,15,8,33,1,0
"(7,21)-(7,31)",99.71281886100769,2,14,1,4,12,25,2
"(7,22)-(7,26)",2.459804617643537e-20,1,10,29,33,2,17,0
"(7,49)-(7,55)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(7,49)-(7,65)",3.787457014681195e-07,6,8,2,3,48,43,0
"(7,56)-(7,65)",12.67872303724289,2,12,14,8,1,15,0
"(7,57)-(7,61)",38.679781556129456,1,2,20,4,8,33,0
