SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,3)-(9,75)",7.402298365377646e-05,20,8,1,4,15,14,0
"(9,51)-(9,61)",2.934752271521686e-26,29,1,2,21,43,12,0
"(9,51)-(9,63)",1.6537434754937408e-07,43,2,1,29,21,27,0
"(9,62)-(9,63)",6.779266818052188e-11,29,2,21,1,43,7,0
"(12,3)-(18,35)",9.177447110414505,8,12,11,26,30,9,0
"(12,12)-(17,52)",0.24855139199644327,26,11,1,40,41,37,0
"(13,5)-(17,52)",38.38678002357483,21,11,26,36,8,12,0
"(13,11)-(14,78)",0.003845390529022552,26,17,1,46,3,11,0
"(13,13)-(14,78)",0.012988150410819799,26,11,33,3,1,8,0
"(14,7)-(14,78)",69.91309523582458,11,18,12,26,20,1,0
"(14,30)-(14,78)",0.20196461118757725,11,16,18,15,12,49,11
"(14,42)-(14,43)",19.48016583919525,5,16,15,49,11,10,0
"(14,47)-(14,78)",1.5311700796161176e-07,50,40,16,11,3,5,0
"(14,51)-(14,77)",0.00016327363709933707,40,50,24,1,16,46,0
"(14,53)-(14,61)",0.033489963971078396,1,4,3,6,30,10,0
"(14,54)-(14,55)",1.0235553515869356e-07,2,24,1,14,9,25,0
"(15,5)-(17,52)",2.4916316232470592e-08,30,16,11,36,20,18,0
"(16,5)-(17,52)",0.0064067520725075155,30,21,36,28,13,2,0
"(17,5)-(17,52)",56.45230412483215,30,2,3,13,16,34,0
"(17,19)-(17,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(17,19)-(17,45)",0.5551833193749189,2,1,49,30,16,14,0
"(17,34)-(17,35)",3.665123209472382e-14,1,2,10,14,29,17,0
"(17,49)-(17,52)",24.899932742118835,29,3,1,21,10,45,0
"(18,3)-(18,13)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(18,3)-(18,35)",0.00018671449879548163,3,14,28,19,6,8,0
"(18,14)-(18,35)",1.5095778849172348e-05,27,14,2,43,1,19,0
"(18,15)-(18,18)",1.41082370779299e-20,1,29,45,24,43,2,0
