SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,20)-(19,45)",4.384278895486204e-06,25,14,9,19,46,3,0
"(19,27)-(19,44)",1.908088798074914e-07,9,2,25,22,12,3,0
"(19,28)-(19,32)",3.273134801390354e-11,12,1,2,29,9,8,0
"(30,7)-(30,10)",2.6233617708704138e-09,2,9,29,1,12,4,0
"(30,7)-(30,78)",0.00015133936130951042,22,40,50,38,4,8,0
"(30,11)-(30,78)",99.99982118606567,40,38,22,41,4,36,40
"(30,12)-(30,49)",1.0924175648932586e-15,22,23,50,40,38,9,0
"(30,13)-(30,35)",0.8539891801774502,3,2,4,22,35,40,0
"(30,14)-(30,18)",1.1605708733880898e-25,2,1,29,14,33,8,0
"(30,38)-(30,48)",0.02372836897848174,3,1,4,9,2,12,0
"(30,52)-(30,77)",4.525244052396777e-18,23,3,9,25,4,1,0
