SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(26,10)-(26,27)",1.2469803982518546e-15,38,50,46,23,25,24,0
"(29,3)-(40,70)",29.40359115600586,40,37,8,11,4,1,0
"(32,15)-(32,18)",1.9062677069256573e-17,2,29,1,10,14,9,0
"(32,15)-(32,42)",0.0024900273274397478,19,22,3,13,6,46,0
"(32,19)-(32,42)",99.9988317489624,25,14,9,19,3,46,0
"(32,20)-(32,22)",2.507687838916692e-13,2,1,14,9,8,25,0
"(33,17)-(33,20)",1.9062677069256573e-17,2,29,1,10,14,9,0
"(33,17)-(33,44)",0.0024900273274397478,19,22,3,13,6,46,0
"(33,21)-(33,44)",99.9988317489624,25,14,9,19,3,46,0
"(33,22)-(33,24)",2.507687838916692e-13,2,1,14,9,8,25,0
"(34,22)-(34,63)",34.527409076690674,22,46,38,23,19,13,0
"(37,7)-(40,70)",3.2961953431367874,8,22,23,3,15,38,0
"(37,24)-(37,25)",1.9062677069256573e-17,2,29,1,10,14,9,0
