SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(17,52)",40.745311975479126,21,11,36,26,8,12,0
"(14,11)-(14,53)",6.828887455512245e-09,26,17,1,2,46,10,0
"(14,13)-(14,53)",7.079815249680377e-11,42,33,7,8,27,24,0
"(14,17)-(14,53)",99.26146268844604,39,20,11,18,49,1,39
"(14,41)-(14,53)",0.00012208383850520477,45,9,12,7,50,2,0
"(15,5)-(17,52)",6.707328581434524e-08,36,11,30,16,26,13,0
"(15,16)-(15,18)",99.9804675579071,5,16,4,35,10,1,5
"(17,19)-(17,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(17,19)-(17,45)",0.5551833193749189,2,1,49,30,16,14,0
"(17,34)-(17,35)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(17,36)-(17,40)",1.369867685951931e-06,2,14,1,12,15,18,0
