SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,5)-(23,52)",1.167378295212984,21,11,26,12,8,41,0
"(13,11)-(20,39)",0.02309929404873401,26,11,1,40,41,21,0
"(15,7)-(20,39)",99.99527931213379,20,11,1,49,40,26,11
"(15,13)-(15,14)",9.410475172444421e-05,29,10,7,14,1,2,0
"(21,5)-(23,52)",1.7461724510781096e-06,30,36,11,20,16,49,0
"(21,16)-(21,22)",0.07356019341386855,45,7,5,4,35,10,0
"(23,19)-(23,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(23,19)-(23,45)",0.5551833193749189,2,1,49,30,16,14,0
"(23,34)-(23,35)",3.665123209472382e-14,1,2,10,14,29,17,0
"(23,36)-(23,40)",2.3467427467949165e-05,29,45,1,43,7,2,0
