SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,38)-(2,39)",6.671879715369755e-09,2,10,1,33,29,17,0
"(2,38)-(2,41)",0.3652255982160568,6,2,8,1,14,43,0
"(2,56)-(2,62)",1.8758803538299063e-09,1,12,2,29,4,10,0
"(2,56)-(2,70)",4.386307921322441e-05,15,9,12,2,14,37,0
"(2,63)-(2,70)",6.016081783855043e-05,12,1,2,14,39,8,0
"(2,64)-(2,65)",2.9294224455952644,1,2,33,8,7,4,0
"(4,22)-(4,28)",1.1382198582197845e-16,1,29,2,8,33,10,0
"(4,22)-(4,54)",65.95693826675415,8,14,6,2,4,22,0
"(4,29)-(4,54)",72.30844497680664,8,47,12,6,44,2,8
"(4,30)-(4,50)",90.70177674293518,42,33,1,8,7,9,0
