SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,21)",0.22893743589520454,8,30,12,15,28,21,0
"(3,18)-(3,78)",81.37506246566772,26,17,1,33,8,11,0
"(3,22)-(3,78)",4.7328181373984535e-07,42,26,33,9,1,8,0
"(3,27)-(3,78)",2.678398836053475e-07,20,8,1,2,14,18,0
"(3,50)-(3,60)",0.8106591179966927,24,1,4,3,19,28,0
"(3,50)-(3,78)",99.26784038543701,28,8,14,15,33,2,28
"(3,51)-(3,57)",1.4294330288146055e-26,1,10,4,29,24,2,0
"(3,58)-(3,59)",1.4294330288146055e-26,1,10,4,29,24,2,0
"(4,3)-(4,9)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(4,3)-(4,21)",2.283157485294396e-06,14,43,28,2,19,8,0
"(4,10)-(4,13)",0.3386622294783592,1,2,10,14,33,8,0
"(4,11)-(4,12)",1.2196822751775471e-05,1,24,4,2,9,31,0
