SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(17,5)-(27,52)",18.029919266700745,21,11,26,8,12,41,0
"(17,11)-(24,54)",28.01530659198761,26,11,1,40,46,37,0
"(17,13)-(24,54)",6.092583930694673e-05,26,42,8,1,9,33,0
"(18,7)-(24,54)",6.411817669868469,11,1,26,20,46,14,36
"(18,13)-(18,14)",42.58292615413666,2,29,14,7,1,9,0
"(26,5)-(27,52)",0.012357885134406388,30,21,36,28,3,11,0
"(26,16)-(26,24)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(26,16)-(26,45)",48.1222540140152,3,2,13,14,1,10,0
"(26,25)-(26,45)",0.001058035468304297,1,2,3,14,45,4,0
"(26,26)-(26,38)",1.41082370779299e-20,1,29,45,24,43,2,0
"(27,19)-(27,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(27,19)-(27,45)",0.5551833193749189,2,1,49,30,16,14,0
"(27,34)-(27,35)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(27,41)-(27,45)",2.3467427467949165e-05,29,45,1,43,7,2,0
