SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,9)-(3,10)",2.498672709710936e-10,2,29,1,33,9,12,0
"(3,9)-(3,12)",0.0002500643176972517,12,2,9,25,8,6,0
"(3,33)-(3,39)",3.8275702486650785e-16,2,29,1,33,10,9,0
"(3,33)-(3,46)",0.0024877819669200107,9,8,25,2,22,23,0
"(3,40)-(3,46)",0.0003227440629416378,12,2,8,9,1,25,0
"(3,41)-(3,42)",9.313116038356384e-05,1,2,33,8,27,22,0
"(6,3)-(6,9)",1.1382198582197845e-16,1,29,2,8,33,10,0
"(6,3)-(8,20)",19.296693801879883,8,4,30,1,21,22,0
"(7,5)-(8,20)",81.9415807723999,12,8,18,2,47,11,8
"(7,15)-(7,68)",0.011761744826799259,42,26,33,1,8,7,0
"(7,19)-(7,68)",0.00012368346915536677,33,2,8,1,17,42,0
"(7,41)-(7,51)",4.116721078753471,12,39,15,11,18,8,0
"(8,6)-(8,19)",0.0028801665393984877,8,15,9,2,11,16,0
"(8,7)-(8,15)",44.244566559791565,2,1,33,24,4,29,0
"(8,8)-(8,12)",5.55174572980377e-07,1,10,4,17,29,26,0
