SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(28,52)",32.03129470348358,21,11,26,36,8,12,0
"(22,11)-(25,64)",22.19798117876053,26,11,1,46,17,40,0
"(22,13)-(25,64)",0.0015542311302851886,26,11,21,1,37,3,0
"(23,7)-(25,64)",0.018720833759289235,11,20,18,36,12,1,0
"(24,7)-(25,64)",77.83323526382446,11,18,20,49,36,12,16
"(24,20)-(24,21)",0.16195764765143394,10,1,24,29,2,5,0
"(25,7)-(25,64)",0.6532081868499517,18,36,14,15,12,11,0
"(25,26)-(25,64)",99.22508597373962,3,13,28,50,48,1,0
"(28,19)-(28,33)",6.948465210775079e-16,1,4,29,10,2,24,0
"(28,19)-(28,45)",0.5551833193749189,2,1,49,30,16,14,0
"(28,34)-(28,35)",6.948465210775079e-16,1,4,29,10,2,24,0
