SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,59)",57.907164096832275,8,9,30,3,37,34,0
"(3,16)-(3,17)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,16)-(3,19)",0.3652255982160568,6,2,8,1,14,43,0
"(3,45)-(3,51)",1.8758803538299063e-09,1,12,2,29,4,10,0
"(3,45)-(3,59)",4.386307921322441e-05,15,9,12,2,14,37,0
"(3,52)-(3,59)",6.016081783855043e-05,12,1,2,14,39,8,0
"(3,53)-(3,54)",2.9294224455952644,1,2,33,8,7,4,0
"(3,56)-(3,58)",5.243867917670286e-05,1,2,4,7,8,9,0
"(5,22)-(5,28)",1.1382198582197845e-16,1,29,2,8,33,10,0
"(5,22)-(5,65)",63.675475120544434,8,14,6,2,4,22,0
"(5,29)-(5,65)",31.34058713912964,8,47,12,39,18,11,0
"(5,30)-(5,61)",99.83206391334534,8,33,17,2,26,28,8
"(5,39)-(5,51)",0.01814525166992098,1,2,33,3,30,10,0
"(5,44)-(5,45)",0.0003438309249759186,1,10,29,4,17,26,0
"(5,44)-(5,51)",10.398968309164047,30,1,10,2,6,17,0
"(5,46)-(5,51)",0.0014633198588853702,1,17,26,10,2,4,0
"(5,47)-(5,48)",7.774278959064652e-18,2,1,33,29,10,17,0
"(5,49)-(5,50)",1.3897907998050574e-09,10,1,17,29,2,33,0
"(5,55)-(5,58)",4.822031201001664e-05,1,4,10,30,2,6,0
"(5,55)-(5,60)",84.23709869384766,1,10,17,2,3,26,0
"(5,63)-(5,64)",0.0167982216225937,2,1,8,33,9,7,0
