SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,13)-(3,14)",6.671879715369755e-09,2,10,1,33,29,17,0
"(3,13)-(3,16)",0.3652255982160568,6,2,8,1,14,43,0
"(4,43)-(4,49)",3.2988818924814534e-11,1,29,2,10,9,12,0
"(4,43)-(4,56)",1.943054050990156e-09,9,14,15,2,1,25,0
"(4,50)-(4,56)",2.981925888434489e-05,12,1,2,39,8,9,0
"(4,51)-(4,52)",9.313105806540989e-05,1,2,33,8,27,22,0
"(6,22)-(6,73)",98.67059588432312,8,2,30,14,28,9,0
"(6,33)-(6,53)",80.89190125465393,33,26,42,1,17,8,42
"(6,57)-(6,63)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(6,57)-(6,73)",3.787457014681195e-07,6,8,2,3,48,43,0
"(6,64)-(6,73)",12.67872303724289,2,12,14,8,1,15,0
"(6,65)-(6,69)",38.679781556129456,1,2,20,4,8,33,0
