SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,3)-(11,70)",0.00017225373767359997,20,8,1,4,44,15,0
"(11,40)-(11,41)",0.0003546478183125146,1,2,4,7,21,9,0
"(11,40)-(11,45)",0.0002354006028326694,50,10,3,1,40,31,0
"(11,44)-(11,45)",3.6955662071704865,1,4,21,2,7,12,0
"(11,51)-(11,61)",2.9347746604572896e-26,29,1,2,21,43,12,0
"(11,51)-(11,63)",1.6537465841182097e-07,43,2,1,29,21,27,0
"(11,62)-(11,63)",6.779266818052188e-11,29,2,21,1,43,7,0
"(14,3)-(22,35)",9.60233360528946,8,11,12,26,37,9,0
"(14,12)-(21,75)",0.04878010950051248,26,11,1,40,41,37,0
"(15,5)-(21,75)",26.117625832557678,21,11,26,8,36,12,0
"(15,11)-(19,42)",30.07563352584839,26,11,1,40,46,37,0
"(16,7)-(19,42)",99.89631175994873,11,20,1,26,36,21,36
"(16,13)-(16,14)",42.58292615413666,2,29,14,7,1,9,0
"(18,43)-(18,50)",0.038517400389537215,1,2,3,10,31,4,0
"(18,44)-(18,47)",3.615878459864848e-22,1,10,2,14,4,3,0
"(18,48)-(18,49)",2.6291149162263605e-11,1,14,12,4,2,39,0
"(20,5)-(21,75)",2.016666998325145e-10,30,36,11,16,26,13,0
"(21,5)-(21,75)",0.0319155806209892,30,3,14,13,28,2,0
"(21,49)-(21,63)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(21,49)-(21,75)",83.1148087978363,30,3,2,14,1,13,0
"(21,64)-(21,65)",1.1268495369172072e-15,29,1,45,10,2,4,0
"(22,3)-(22,13)",1.8234918671045677e-14,10,2,1,33,17,29,0
"(22,3)-(22,35)",0.00018671449879548163,3,14,28,19,6,8,0
"(22,14)-(22,35)",1.5095778849172348e-05,27,14,2,43,1,19,0
"(22,15)-(22,18)",1.41082370779299e-20,1,29,45,24,43,2,0
