SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,13)-(5,64)",1.3822339939295603e-07,33,42,26,1,8,24,0
"(5,17)-(5,64)",99.45904016494751,3,8,14,33,35,30,0
"(5,23)-(5,34)",1.3489498587430666e-12,29,2,43,1,10,7,0
"(5,23)-(5,36)",0.0013697948816115968,43,29,25,2,1,24,0
"(5,63)-(5,64)",33.63443315029144,29,1,2,7,24,9,0
"(7,18)-(7,65)",0.0132138462504372,1,3,23,4,35,14,0
"(7,24)-(7,35)",1.3489498587430666e-12,29,2,43,1,10,7,0
"(7,24)-(7,37)",0.0013697948816115968,43,29,25,2,1,24,0
"(7,51)-(7,53)",0.00011132261761304107,1,4,14,13,48,30,0
"(7,64)-(7,65)",33.63443315029144,29,1,2,7,24,9,0
"(9,13)-(12,7)",0.034647120628505945,26,11,1,40,37,22,0
"(10,3)-(12,7)",4.124739021062851,8,21,26,11,3,12,0
"(11,44)-(11,51)",1.1907552368938923,2,1,27,19,14,3,0
"(11,44)-(11,67)",0.01146254944615066,13,8,30,32,28,44,0
"(11,45)-(11,50)",1.2986550328625323e-14,1,10,29,4,24,2,0
"(11,55)-(11,67)",0.0013689486877410673,24,27,28,2,22,50,0
"(11,56)-(11,58)",1.2986550328625323e-14,1,10,29,4,24,2,0
"(12,3)-(12,5)",1.7221438166186772e-16,10,29,1,2,7,43,0
"(12,3)-(12,7)",5.259007593849674e-05,43,10,1,29,4,8,0
"(17,38)-(17,48)",5.857855399479719e-14,1,2,29,12,4,10,0
"(17,38)-(17,60)",0.015435558452736586,3,1,2,10,26,9,0
"(17,49)-(17,60)",0.03121830814052373,1,2,12,17,26,9,0
"(17,50)-(17,57)",1.7736376250641965e-20,2,1,12,29,8,9,0
"(20,45)-(20,55)",1.3489498587430666e-12,29,2,43,1,10,7,0
"(20,45)-(20,67)",99.49382543563843,43,48,29,13,7,3,0
"(20,56)-(20,67)",0.004145291313761845,1,43,2,17,10,26,1
"(20,57)-(20,64)",5.118695793028535e-29,1,2,29,21,45,10,0
