SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(18,3)-(28,26)",12.343674153089523,40,11,26,37,8,22,0
"(20,14)-(20,15)",2.6907071015713768e-08,1,23,22,31,9,4,0
"(21,15)-(21,18)",2.6233570871170286e-09,2,9,29,1,12,4,0
"(21,15)-(21,43)",1.8235585486081618e-06,19,38,22,40,8,1,0
"(21,26)-(21,42)",1.908088798074914e-07,9,2,25,22,12,3,0
"(21,27)-(21,31)",3.273134801390354e-11,12,1,2,29,9,8,0
"(21,32)-(21,41)",0.0004353802069090307,12,9,1,2,4,8,0
"(21,39)-(21,40)",99.99985694885254,4,1,9,31,22,2,0
"(36,12)-(36,16)",2.182349617481918e-15,1,10,29,17,2,26,0
"(36,12)-(36,48)",6.85950443148613,26,11,36,22,37,3,3
"(36,17)-(36,48)",5.9308793987078445e-09,12,4,9,1,25,8,0
"(36,46)-(36,47)",0.0008186252671293914,7,4,1,9,42,21,0
