SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,61)",0.17279463354498148,8,21,30,12,26,11,0
"(3,9)-(3,49)",1.6735707220050244e-05,26,17,33,1,46,2,0
"(3,11)-(3,49)",0.006210774154169485,33,26,17,1,8,2,0
"(3,15)-(3,49)",2.6576343923807144,33,1,17,26,42,8,1
"(3,32)-(3,33)",42.58292615413666,2,29,14,7,1,9,0
"(4,3)-(4,61)",1.0350676885690843e-11,8,30,2,28,6,3,0
"(4,14)-(4,33)",8.949199888086401e-10,10,35,1,33,4,7,10
"(4,31)-(4,33)",2.469589203274447e-11,1,14,2,10,24,9,0
"(4,37)-(4,51)",2.751975947470897e-10,1,10,4,2,29,31,0
"(4,37)-(4,61)",0.00890295414137654,14,1,9,15,10,3,0
"(4,52)-(4,53)",5.29302868201853e-07,10,1,4,17,29,2,0
"(4,54)-(4,58)",5.29302868201853e-07,10,1,4,17,29,2,0
"(4,59)-(4,61)",1.6929081747552033e-08,1,10,17,4,2,29,0
